,Origin ISO,Destination ISO,colony_of_destination_ever
999,ALB,GIB,0.0
1000,ALB,GIN,0.0
1001,ALB,GLP,0.0
1002,ALB,GMB,0.0
1003,ALB,GNB,0.0
1004,ALB,GNQ,0.0
1005,ALB,GRC,0.0
1006,ALB,GRD,0.0
1007,ALB,GRL,0.0
1008,ALB,GTM,0.0
1009,ALB,GUF,0.0
1010,ALB,GUM,0.0
1011,ALB,GUY,0.0
1012,ALB,HKG,0.0
1013,ALB,HND,0.0
1014,ALB,HRV,0.0
1015,ALB,HTI,0.0
1016,ALB,HUN,0.0
1017,ALB,IDN,0.0
1018,ALB,IMN,0.0
1019,ALB,IND,0.0
1020,ALB,IRL,0.0
1021,ALB,IRN,0.0
1022,ALB,IRQ,0.0
1023,ALB,ISL,0.0
1024,ALB,ISR,0.0
1025,ALB,ITA,0.0
1026,ALB,JAM,0.0
1027,ALB,JOR,0.0
1028,ALB,JPN,0.0
1029,ALB,KAZ,0.0
1030,ALB,KEN,0.0
1031,ALB,KGZ,0.0
1032,ALB,KHM,0.0
1033,ALB,KIR,0.0
1034,ALB,KNA,0.0
1035,ALB,KOR,0.0
1036,ALB,KWT,0.0
1037,ALB,LAO,0.0
1038,ALB,LBN,0.0
1039,ALB,LBR,0.0
1040,ALB,LBY,0.0
1041,ALB,LCA,0.0
1042,ALB,LIE,0.0
1043,ALB,LKA,0.0
1044,ALB,LSO,0.0
1045,ALB,LTU,0.0
1046,ALB,LUX,0.0
1047,ALB,LVA,0.0
1048,ALB,MAC,0.0
1049,ALB,MAR,0.0
1050,ALB,MCO,0.0
1051,ALB,MDA,0.0
1052,ALB,MDG,0.0
1053,ALB,MDV,0.0
1054,ALB,MEX,0.0
1055,ALB,MHL,0.0
1056,ALB,MKD,0.0
1057,ALB,MLI,0.0
1058,ALB,MLT,0.0
1059,ALB,MMR,0.0
1060,ALB,MNE,0.0
1061,ALB,MNG,0.0
1062,ALB,MNP,0.0
1063,ALB,MOZ,0.0
1064,ALB,MRT,0.0
1065,ALB,MSR,0.0
1066,ALB,MTQ,0.0
1067,ALB,MUS,0.0
1068,ALB,MWI,0.0
1069,ALB,MYS,0.0
1070,ALB,MYT,0.0
1071,ALB,NAM,0.0
1072,ALB,NCL,0.0
1073,ALB,NER,0.0
1074,ALB,NGA,0.0
1075,ALB,NIC,0.0
1076,ALB,NIU,0.0
1077,ALB,NLD,0.0
1078,ALB,NOR,0.0
1079,ALB,NPL,0.0
1080,ALB,NRU,0.0
1081,ALB,NZL,0.0
1082,ALB,OMN,0.0
1083,ALB,PAK,0.0
1084,ALB,PAN,0.0
1085,ALB,PER,0.0
1086,ALB,PHL,0.0
1087,ALB,PLW,0.0
1088,ALB,PNG,0.0
1089,ALB,POL,0.0
1090,ALB,PRI,0.0
1091,ALB,PRK,0.0
1092,ALB,PRT,0.0
1093,ALB,PRY,0.0
1094,ALB,PSE,0.0
1095,ALB,PYF,0.0
1096,ALB,QAT,0.0
1097,ALB,REU,0.0
1098,ALB,ROU,0.0
1099,ALB,RUS,0.0
1100,ALB,RWA,0.0
1101,ALB,SAU,0.0
1102,ALB,SDN,0.0
1103,ALB,SEN,0.0
1104,ALB,SGP,0.0
1105,ALB,SHN,0.0
1106,ALB,SLB,0.0
1107,ALB,SLE,0.0
1108,ALB,SLV,0.0
1109,ALB,SMR,0.0
1110,ALB,SOM,0.0
1111,ALB,SPM,0.0
1112,ALB,SRB,0.0
1113,ALB,SSD,0.0
1114,ALB,STP,0.0
1115,ALB,SUR,0.0
1116,ALB,SVK,0.0
1117,ALB,SVN,0.0
1118,ALB,SWE,0.0
1119,ALB,SWZ,0.0
1120,ALB,SXM,0.0
1121,ALB,SYC,0.0
1122,ALB,SYR,0.0
1123,ALB,TCA,0.0
1124,ALB,TCD,0.0
1125,ALB,TGO,0.0
1126,ALB,THA,0.0
1127,ALB,TJK,0.0
1128,ALB,TKL,0.0
1129,ALB,TKM,0.0
1130,ALB,TLS,0.0
1131,ALB,TON,0.0
1132,ALB,TTO,0.0
1133,ALB,TUN,0.0
1134,ALB,TUR,1.0
1135,ALB,TUV,0.0
1136,ALB,TWN,0.0
1137,ALB,TZA,0.0
1138,ALB,UGA,0.0
1139,ALB,UKR,0.0
1140,ALB,URY,0.0
1141,ALB,USA,0.0
1142,ALB,UZB,0.0
1143,ALB,VCT,0.0
1144,ALB,VEN,0.0
1145,ALB,VGB,0.0
1146,ALB,VIR,0.0
1147,ALB,VNM,0.0
1148,ALB,VUT,0.0
1149,ALB,WLF,0.0
1150,ALB,WSM,0.0
1151,ALB,YEM,0.0
1152,ALB,ZAF,0.0
1153,ALB,ZMB,0.0
1154,ALB,ZWE,0.0
1155,AND,ABW,0.0
1156,AND,AFG,0.0
1157,AND,AGO,0.0
1158,AND,AIA,0.0
1159,AND,ALB,0.0
1160,AND,AND,0.0
1161,AND,ARE,0.0
1162,AND,ARG,0.0
1163,AND,ARM,0.0
1164,AND,ASM,0.0
1165,AND,ATG,0.0
1166,AND,AUS,0.0
1167,AND,AUT,0.0
1168,AND,AZE,0.0
1169,AND,BDI,0.0
1170,AND,BEL,0.0
1171,AND,BEN,0.0
1172,AND,BES,0.0
1173,AND,BFA,0.0
1174,AND,BGD,0.0
1175,AND,BGR,0.0
1176,AND,BHR,0.0
1177,AND,BHS,0.0
1178,AND,BIH,0.0
1179,AND,BLR,0.0
1180,AND,BLZ,0.0
1181,AND,BMU,0.0
1182,AND,BOL,0.0
1183,AND,BRA,0.0
1184,AND,BRB,0.0
1185,AND,BRN,0.0
1186,AND,BTN,0.0
1187,AND,BWA,0.0
1188,AND,CAF,0.0
1189,AND,CAN,0.0
1190,AND,CHE,0.0
1191,AND,CHL,0.0
1192,AND,CHN,0.0
1193,AND,CIV,0.0
1194,AND,CMR,0.0
1195,AND,COD,0.0
1196,AND,COG,0.0
1197,AND,COK,0.0
1198,AND,COL,0.0
1199,AND,COM,0.0
1200,AND,CPV,0.0
1201,AND,CRI,0.0
1202,AND,CUB,0.0
1203,AND,CUW,0.0
1204,AND,CYM,0.0
1205,AND,CYP,0.0
1206,AND,CZE,0.0
1207,AND,DEU,0.0
1208,AND,DJI,0.0
1209,AND,DMA,0.0
1210,AND,DNK,0.0
1211,AND,DOM,0.0
1212,AND,DZA,0.0
1213,AND,ECU,0.0
1214,AND,EGY,0.0
1215,AND,ERI,0.0
1216,AND,ESH,0.0
1217,AND,ESP,0.0
1218,AND,EST,0.0
1219,AND,ETH,0.0
1220,AND,FIN,0.0
1221,AND,FJI,0.0
1222,AND,FLK,0.0
1223,AND,FRA,0.0
1224,AND,FRO,0.0
1225,AND,FSM,0.0
1226,AND,GAB,0.0
1227,AND,GBR,0.0
1228,AND,GEO,0.0
1229,AND,GHA,0.0
1230,AND,GIB,0.0
1231,AND,GIN,0.0
1232,AND,GLP,0.0
1233,AND,GMB,0.0
1234,AND,GNB,0.0
1235,AND,GNQ,0.0
1236,AND,GRC,0.0
1237,AND,GRD,0.0
1238,AND,GRL,0.0
1239,AND,GTM,0.0
1240,AND,GUF,0.0
1241,AND,GUM,0.0
1242,AND,GUY,0.0
1243,AND,HKG,0.0
1244,AND,HND,0.0
1245,AND,HRV,0.0
1246,AND,HTI,0.0
1247,AND,HUN,0.0
1248,AND,IDN,0.0
1249,AND,IMN,0.0
1250,AND,IND,0.0
1251,AND,IRL,0.0
1252,AND,IRN,0.0
1253,AND,IRQ,0.0
1254,AND,ISL,0.0
1255,AND,ISR,0.0
1256,AND,ITA,0.0
1257,AND,JAM,0.0
1258,AND,JOR,0.0
1259,AND,JPN,0.0
1260,AND,KAZ,0.0
1261,AND,KEN,0.0
1262,AND,KGZ,0.0
1263,AND,KHM,0.0
1264,AND,KIR,0.0
1265,AND,KNA,0.0
1266,AND,KOR,0.0
1267,AND,KWT,0.0
1268,AND,LAO,0.0
1269,AND,LBN,0.0
1270,AND,LBR,0.0
1271,AND,LBY,0.0
1272,AND,LCA,0.0
1273,AND,LIE,0.0
1274,AND,LKA,0.0
1275,AND,LSO,0.0
1276,AND,LTU,0.0
1277,AND,LUX,0.0
1278,AND,LVA,0.0
1279,AND,MAC,0.0
1280,AND,MAR,0.0
1281,AND,MCO,0.0
1282,AND,MDA,0.0
1283,AND,MDG,0.0
1284,AND,MDV,0.0
1285,AND,MEX,0.0
1286,AND,MHL,0.0
1287,AND,MKD,0.0
1288,AND,MLI,0.0
1289,AND,MLT,0.0
1290,AND,MMR,0.0
1291,AND,MNE,0.0
1292,AND,MNG,0.0
1293,AND,MNP,0.0
1294,AND,MOZ,0.0
1295,AND,MRT,0.0
1296,AND,MSR,0.0
1297,AND,MTQ,0.0
1298,AND,MUS,0.0
1299,AND,MWI,0.0
1300,AND,MYS,0.0
1301,AND,MYT,0.0
1302,AND,NAM,0.0
1303,AND,NCL,0.0
1304,AND,NER,0.0
1305,AND,NGA,0.0
1306,AND,NIC,0.0
1307,AND,NIU,0.0
1308,AND,NLD,0.0
1309,AND,NOR,0.0
1310,AND,NPL,0.0
1311,AND,NRU,0.0
1312,AND,NZL,0.0
1313,AND,OMN,0.0
1314,AND,PAK,0.0
1315,AND,PAN,0.0
1316,AND,PER,0.0
1317,AND,PHL,0.0
1318,AND,PLW,0.0
1319,AND,PNG,0.0
1320,AND,POL,0.0
1321,AND,PRI,0.0
1322,AND,PRK,0.0
1323,AND,PRT,0.0
1324,AND,PRY,0.0
1325,AND,PSE,0.0
1326,AND,PYF,0.0
1327,AND,QAT,0.0
1328,AND,REU,0.0
1329,AND,ROU,0.0
1330,AND,RUS,0.0
1331,AND,RWA,0.0
1332,AND,SAU,0.0
1333,AND,SDN,0.0
1334,AND,SEN,0.0
1335,AND,SGP,0.0
1336,AND,SHN,0.0
1337,AND,SLB,0.0
1338,AND,SLE,0.0
1339,AND,SLV,0.0
1340,AND,SMR,0.0
1341,AND,SOM,0.0
1342,AND,SPM,0.0
1343,AND,SRB,0.0
1344,AND,SSD,0.0
1345,AND,STP,0.0
1346,AND,SUR,0.0
1347,AND,SVK,0.0
1348,AND,SVN,0.0
1349,AND,SWE,0.0
1350,AND,SWZ,0.0
1351,AND,SXM,0.0
1352,AND,SYC,0.0
1353,AND,SYR,0.0
1354,AND,TCA,0.0
1355,AND,TCD,0.0
1356,AND,TGO,0.0
1357,AND,THA,0.0
1358,AND,TJK,0.0
1359,AND,TKL,0.0
1360,AND,TKM,0.0
1361,AND,TLS,0.0
1362,AND,TON,0.0
1363,AND,TTO,0.0
1364,AND,TUN,0.0
1365,AND,TUR,0.0
1366,AND,TUV,0.0
1367,AND,TWN,0.0
1368,AND,TZA,0.0
1369,AND,UGA,0.0
1370,AND,UKR,0.0
1371,AND,URY,0.0
1372,AND,USA,0.0
1373,AND,UZB,0.0
1374,AND,VCT,0.0
1375,AND,VEN,0.0
1376,AND,VGB,0.0
1377,AND,VIR,0.0
1378,AND,VNM,0.0
1379,AND,VUT,0.0
1380,AND,WLF,0.0
1381,AND,WSM,0.0
1382,AND,YEM,0.0
1383,AND,ZAF,0.0
1384,AND,ZMB,0.0
1385,AND,ZWE,0.0
1386,ARE,ABW,0.0
1387,ARE,AFG,0.0
1388,ARE,AGO,0.0
1389,ARE,AIA,0.0
1390,ARE,ALB,0.0
1391,ARE,AND,0.0
1392,ARE,ARE,0.0
1393,ARE,ARG,0.0
1394,ARE,ARM,0.0
1395,ARE,ASM,0.0
1396,ARE,ATG,0.0
1397,ARE,AUS,0.0
1398,ARE,AUT,0.0
1399,ARE,AZE,0.0
1400,ARE,BDI,0.0
1401,ARE,BEL,0.0
1402,ARE,BEN,0.0
1403,ARE,BES,0.0
1404,ARE,BFA,0.0
1405,ARE,BGD,0.0
1406,ARE,BGR,0.0
1407,ARE,BHR,0.0
1408,ARE,BHS,0.0
1409,ARE,BIH,0.0
1410,ARE,BLR,0.0
1411,ARE,BLZ,0.0
1412,ARE,BMU,0.0
1413,ARE,BOL,0.0
1414,ARE,BRA,0.0
1415,ARE,BRB,0.0
1416,ARE,BRN,0.0
1417,ARE,BTN,0.0
1418,ARE,BWA,0.0
1419,ARE,CAF,0.0
1420,ARE,CAN,0.0
1421,ARE,CHE,0.0
1422,ARE,CHL,0.0
1423,ARE,CHN,0.0
1424,ARE,CIV,0.0
1425,ARE,CMR,0.0
1426,ARE,COD,0.0
1427,ARE,COG,0.0
1428,ARE,COK,0.0
1429,ARE,COL,0.0
1430,ARE,COM,0.0
1431,ARE,CPV,0.0
1432,ARE,CRI,0.0
1433,ARE,CUB,0.0
1434,ARE,CUW,0.0
1435,ARE,CYM,0.0
1436,ARE,CYP,0.0
1437,ARE,CZE,0.0
1438,ARE,DEU,0.0
1439,ARE,DJI,0.0
1440,ARE,DMA,0.0
1441,ARE,DNK,0.0
1442,ARE,DOM,0.0
1443,ARE,DZA,0.0
1444,ARE,ECU,0.0
1445,ARE,EGY,0.0
1446,ARE,ERI,0.0
1447,ARE,ESH,0.0
1448,ARE,ESP,0.0
1449,ARE,EST,0.0
1450,ARE,ETH,0.0
1451,ARE,FIN,0.0
1452,ARE,FJI,0.0
1453,ARE,FLK,0.0
1454,ARE,FRA,0.0
1455,ARE,FRO,0.0
1456,ARE,FSM,0.0
1457,ARE,GAB,0.0
1458,ARE,GBR,1.0
1459,ARE,GEO,0.0
1460,ARE,GHA,0.0
1461,ARE,GIB,0.0
1462,ARE,GIN,0.0
1463,ARE,GLP,0.0
1464,ARE,GMB,0.0
1465,ARE,GNB,0.0
1466,ARE,GNQ,0.0
1467,ARE,GRC,0.0
1468,ARE,GRD,0.0
1469,ARE,GRL,0.0
1470,ARE,GTM,0.0
1471,ARE,GUF,0.0
1472,ARE,GUM,0.0
1473,ARE,GUY,0.0
1474,ARE,HKG,0.0
1475,ARE,HND,0.0
1476,ARE,HRV,0.0
1477,ARE,HTI,0.0
1478,ARE,HUN,0.0
1479,ARE,IDN,0.0
1480,ARE,IMN,0.0
1481,ARE,IND,0.0
1482,ARE,IRL,0.0
1483,ARE,IRN,0.0
1484,ARE,IRQ,0.0
1485,ARE,ISL,0.0
1486,ARE,ISR,0.0
1487,ARE,ITA,0.0
1488,ARE,JAM,0.0
1489,ARE,JOR,0.0
1490,ARE,JPN,0.0
1491,ARE,KAZ,0.0
1492,ARE,KEN,0.0
1493,ARE,KGZ,0.0
1494,ARE,KHM,0.0
1495,ARE,KIR,0.0
1496,ARE,KNA,0.0
1497,ARE,KOR,0.0
1498,ARE,KWT,0.0
1499,ARE,LAO,0.0
1500,ARE,LBN,0.0
1501,ARE,LBR,0.0
1502,ARE,LBY,0.0
1503,ARE,LCA,0.0
1504,ARE,LIE,0.0
1505,ARE,LKA,0.0
1506,ARE,LSO,0.0
1507,ARE,LTU,0.0
1508,ARE,LUX,0.0
1509,ARE,LVA,0.0
1510,ARE,MAC,0.0
1511,ARE,MAR,0.0
1512,ARE,MCO,0.0
1513,ARE,MDA,0.0
1514,ARE,MDG,0.0
1515,ARE,MDV,0.0
1516,ARE,MEX,0.0
1517,ARE,MHL,0.0
1518,ARE,MKD,0.0
1519,ARE,MLI,0.0
1520,ARE,MLT,0.0
1521,ARE,MMR,0.0
1522,ARE,MNE,0.0
1523,ARE,MNG,0.0
1524,ARE,MNP,0.0
1525,ARE,MOZ,0.0
1526,ARE,MRT,0.0
1527,ARE,MSR,0.0
1528,ARE,MTQ,0.0
1529,ARE,MUS,0.0
1530,ARE,MWI,0.0
1531,ARE,MYS,0.0
1532,ARE,MYT,0.0
1533,ARE,NAM,0.0
1534,ARE,NCL,0.0
1535,ARE,NER,0.0
1536,ARE,NGA,0.0
1537,ARE,NIC,0.0
1538,ARE,NIU,0.0
1539,ARE,NLD,0.0
1540,ARE,NOR,0.0
1541,ARE,NPL,0.0
1542,ARE,NRU,0.0
1543,ARE,NZL,0.0
1544,ARE,OMN,0.0
1545,ARE,PAK,0.0
1546,ARE,PAN,0.0
1547,ARE,PER,0.0
1548,ARE,PHL,0.0
1549,ARE,PLW,0.0
1550,ARE,PNG,0.0
1551,ARE,POL,0.0
1552,ARE,PRI,0.0
1553,ARE,PRK,0.0
1554,ARE,PRT,0.0
1555,ARE,PRY,0.0
1556,ARE,PSE,0.0
1557,ARE,PYF,0.0
1558,ARE,QAT,0.0
1559,ARE,REU,0.0
1560,ARE,ROU,0.0
1561,ARE,RUS,0.0
1562,ARE,RWA,0.0
1563,ARE,SAU,0.0
1564,ARE,SDN,0.0
1565,ARE,SEN,0.0
1566,ARE,SGP,0.0
1567,ARE,SHN,0.0
1568,ARE,SLB,0.0
1569,ARE,SLE,0.0
1570,ARE,SLV,0.0
1571,ARE,SMR,0.0
1572,ARE,SOM,0.0
1573,ARE,SPM,0.0
1574,ARE,SRB,0.0
1575,ARE,SSD,0.0
1576,ARE,STP,0.0
1577,ARE,SUR,0.0
1578,ARE,SVK,0.0
1579,ARE,SVN,0.0
1580,ARE,SWE,0.0
1581,ARE,SWZ,0.0
1582,ARE,SXM,0.0
1583,ARE,SYC,0.0
1584,ARE,SYR,0.0
1585,ARE,TCA,0.0
1586,ARE,TCD,0.0
1587,ARE,TGO,0.0
1588,ARE,THA,0.0
1589,ARE,TJK,0.0
1590,ARE,TKL,0.0
1591,ARE,TKM,0.0
1592,ARE,TLS,0.0
1593,ARE,TON,0.0
1594,ARE,TTO,0.0
1595,ARE,TUN,0.0
1596,ARE,TUR,0.0
1597,ARE,TUV,0.0
1598,ARE,TWN,0.0
1599,ARE,TZA,0.0
1600,ARE,UGA,0.0
1601,ARE,UKR,0.0
1602,ARE,URY,0.0
1603,ARE,USA,0.0
1604,ARE,UZB,0.0
1605,ARE,VCT,0.0
1606,ARE,VEN,0.0
1607,ARE,VGB,0.0
1608,ARE,VIR,0.0
1609,ARE,VNM,0.0
1610,ARE,VUT,0.0
1611,ARE,WLF,0.0
1612,ARE,WSM,0.0
1613,ARE,YEM,0.0
1614,ARE,ZAF,0.0
1615,ARE,ZMB,0.0
1616,ARE,ZWE,0.0
1617,ARG,ABW,0.0
1618,ARG,AFG,0.0
1619,ARG,AGO,0.0
1620,ARG,AIA,0.0
1621,ARG,ALB,0.0
1622,ARG,AND,0.0
1623,ARG,ARE,0.0
1624,ARG,ARG,0.0
1625,ARG,ARM,0.0
1626,ARG,ASM,0.0
1627,ARG,ATG,0.0
1628,ARG,AUS,0.0
1629,ARG,AUT,0.0
1630,ARG,AZE,0.0
1631,ARG,BDI,0.0
1632,ARG,BEL,0.0
1633,ARG,BEN,0.0
1634,ARG,BES,0.0
1635,ARG,BFA,0.0
1636,ARG,BGD,0.0
1637,ARG,BGR,0.0
1638,ARG,BHR,0.0
1639,ARG,BHS,0.0
1640,ARG,BIH,0.0
1641,ARG,BLR,0.0
1642,ARG,BLZ,0.0
1643,ARG,BMU,0.0
1644,ARG,BOL,0.0
1645,ARG,BRA,0.0
1646,ARG,BRB,0.0
1647,ARG,BRN,0.0
1648,ARG,BTN,0.0
1649,ARG,BWA,0.0
1650,ARG,CAF,0.0
1651,ARG,CAN,0.0
1652,ARG,CHE,0.0
1653,ARG,CHL,0.0
1654,ARG,CHN,0.0
1655,ARG,CIV,0.0
1656,ARG,CMR,0.0
1657,ARG,COD,0.0
1658,ARG,COG,0.0
1659,ARG,COK,0.0
1660,ARG,COL,0.0
1661,ARG,COM,0.0
1662,ARG,CPV,0.0
1663,ARG,CRI,0.0
1664,ARG,CUB,0.0
1665,ARG,CUW,0.0
1666,ARG,CYM,0.0
1667,ARG,CYP,0.0
1668,ARG,CZE,0.0
1669,ARG,DEU,0.0
1670,ARG,DJI,0.0
1671,ARG,DMA,0.0
1672,ARG,DNK,0.0
1673,ARG,DOM,0.0
1674,ARG,DZA,0.0
1675,ARG,ECU,0.0
1676,ARG,EGY,0.0
1677,ARG,ERI,0.0
1678,ARG,ESH,0.0
1679,ARG,ESP,1.0
1680,ARG,EST,0.0
1681,ARG,ETH,0.0
1682,ARG,FIN,0.0
1683,ARG,FJI,0.0
1684,ARG,FLK,0.0
1685,ARG,FRA,0.0
1686,ARG,FRO,0.0
1687,ARG,FSM,0.0
1688,ARG,GAB,0.0
1689,ARG,GBR,0.0
1690,ARG,GEO,0.0
1691,ARG,GHA,0.0
1692,ARG,GIB,0.0
1693,ARG,GIN,0.0
1694,ARG,GLP,0.0
1695,ARG,GMB,0.0
1696,ARG,GNB,0.0
1697,ARG,GNQ,0.0
1698,ARG,GRC,0.0
1699,ARG,GRD,0.0
1700,ARG,GRL,0.0
1701,ARG,GTM,0.0
1702,ARG,GUF,0.0
1703,ARG,GUM,0.0
1704,ARG,GUY,0.0
1705,ARG,HKG,0.0
1706,ARG,HND,0.0
1707,ARG,HRV,0.0
1708,ARG,HTI,0.0
1709,ARG,HUN,0.0
1710,ARG,IDN,0.0
1711,ARG,IMN,0.0
1712,ARG,IND,0.0
1713,ARG,IRL,0.0
1714,ARG,IRN,0.0
1715,ARG,IRQ,0.0
1716,ARG,ISL,0.0
1717,ARG,ISR,0.0
1718,ARG,ITA,0.0
1719,ARG,JAM,0.0
1720,ARG,JOR,0.0
1721,ARG,JPN,0.0
1722,ARG,KAZ,0.0
1723,ARG,KEN,0.0
1724,ARG,KGZ,0.0
1725,ARG,KHM,0.0
1726,ARG,KIR,0.0
1727,ARG,KNA,0.0
1728,ARG,KOR,0.0
1729,ARG,KWT,0.0
1730,ARG,LAO,0.0
1731,ARG,LBN,0.0
1732,ARG,LBR,0.0
1733,ARG,LBY,0.0
1734,ARG,LCA,0.0
1735,ARG,LIE,0.0
1736,ARG,LKA,0.0
1737,ARG,LSO,0.0
1738,ARG,LTU,0.0
1739,ARG,LUX,0.0
1740,ARG,LVA,0.0
1741,ARG,MAC,0.0
1742,ARG,MAR,0.0
1743,ARG,MCO,0.0
1744,ARG,MDA,0.0
1745,ARG,MDG,0.0
1746,ARG,MDV,0.0
1747,ARG,MEX,0.0
1748,ARG,MHL,0.0
1749,ARG,MKD,0.0
1750,ARG,MLI,0.0
1751,ARG,MLT,0.0
1752,ARG,MMR,0.0
1753,ARG,MNE,0.0
1754,ARG,MNG,0.0
1755,ARG,MNP,0.0
1756,ARG,MOZ,0.0
1757,ARG,MRT,0.0
1758,ARG,MSR,0.0
1759,ARG,MTQ,0.0
1760,ARG,MUS,0.0
1761,ARG,MWI,0.0
1762,ARG,MYS,0.0
1763,ARG,MYT,0.0
1764,ARG,NAM,0.0
1765,ARG,NCL,0.0
1766,ARG,NER,0.0
1767,ARG,NGA,0.0
1768,ARG,NIC,0.0
1769,ARG,NIU,0.0
1770,ARG,NLD,0.0
1771,ARG,NOR,0.0
1772,ARG,NPL,0.0
1773,ARG,NRU,0.0
1774,ARG,NZL,0.0
1775,ARG,OMN,0.0
1776,ARG,PAK,0.0
1777,ARG,PAN,0.0
1778,ARG,PER,0.0
1779,ARG,PHL,0.0
1780,ARG,PLW,0.0
1781,ARG,PNG,0.0
1782,ARG,POL,0.0
1783,ARG,PRI,0.0
1784,ARG,PRK,0.0
1785,ARG,PRT,0.0
1786,ARG,PRY,0.0
1787,ARG,PSE,0.0
1788,ARG,PYF,0.0
1789,ARG,QAT,0.0
1790,ARG,REU,0.0
1791,ARG,ROU,0.0
1792,ARG,RUS,0.0
1793,ARG,RWA,0.0
1794,ARG,SAU,0.0
1795,ARG,SDN,0.0
1796,ARG,SEN,0.0
1797,ARG,SGP,0.0
1798,ARG,SHN,0.0
1799,ARG,SLB,0.0
1800,ARG,SLE,0.0
1801,ARG,SLV,0.0
1802,ARG,SMR,0.0
1803,ARG,SOM,0.0
1804,ARG,SPM,0.0
1805,ARG,SRB,0.0
1806,ARG,SSD,0.0
1807,ARG,STP,0.0
1808,ARG,SUR,0.0
1809,ARG,SVK,0.0
1810,ARG,SVN,0.0
1811,ARG,SWE,0.0
1812,ARG,SWZ,0.0
1813,ARG,SXM,0.0
1814,ARG,SYC,0.0
1815,ARG,SYR,0.0
1816,ARG,TCA,0.0
1817,ARG,TCD,0.0
1818,ARG,TGO,0.0
1819,ARG,THA,0.0
1820,ARG,TJK,0.0
1821,ARG,TKL,0.0
1822,ARG,TKM,0.0
1823,ARG,TLS,0.0
1824,ARG,TON,0.0
1825,ARG,TTO,0.0
1826,ARG,TUN,0.0
1827,ARG,TUR,0.0
1828,ARG,TUV,0.0
1829,ARG,TWN,0.0
1830,ARG,TZA,0.0
1831,ARG,UGA,0.0
1832,ARG,UKR,0.0
1833,ARG,URY,0.0
1834,ARG,USA,0.0
1835,ARG,UZB,0.0
1836,ARG,VCT,0.0
1837,ARG,VEN,0.0
1838,ARG,VGB,0.0
1839,ARG,VIR,0.0
1840,ARG,VNM,0.0
1841,ARG,VUT,0.0
1842,ARG,WLF,0.0
1843,ARG,WSM,0.0
1844,ARG,YEM,0.0
1845,ARG,ZAF,0.0
1846,ARG,ZMB,0.0
1847,ARG,ZWE,0.0
1848,ARM,ABW,0.0
1849,ARM,AFG,0.0
1850,ARM,AGO,0.0
1851,ARM,AIA,0.0
1852,ARM,ALB,0.0
1853,ARM,AND,0.0
1854,ARM,ARE,0.0
1855,ARM,ARG,0.0
1856,ARM,ARM,0.0
1857,ARM,ASM,0.0
1858,ARM,ATG,0.0
1859,ARM,AUS,0.0
1860,ARM,AUT,0.0
1861,ARM,AZE,0.0
1862,ARM,BDI,0.0
1863,ARM,BEL,0.0
1864,ARM,BEN,0.0
1865,ARM,BES,0.0
1866,ARM,BFA,0.0
1867,ARM,BGD,0.0
1868,ARM,BGR,0.0
1869,ARM,BHR,0.0
1870,ARM,BHS,0.0
1871,ARM,BIH,0.0
1872,ARM,BLR,0.0
1873,ARM,BLZ,0.0
1874,ARM,BMU,0.0
1875,ARM,BOL,0.0
1876,ARM,BRA,0.0
1877,ARM,BRB,0.0
1878,ARM,BRN,0.0
1879,ARM,BTN,0.0
1880,ARM,BWA,0.0
1881,ARM,CAF,0.0
1882,ARM,CAN,0.0
1883,ARM,CHE,0.0
1884,ARM,CHL,0.0
1885,ARM,CHN,0.0
1886,ARM,CIV,0.0
1887,ARM,CMR,0.0
1888,ARM,COD,0.0
1889,ARM,COG,0.0
1890,ARM,COK,0.0
1891,ARM,COL,0.0
1892,ARM,COM,0.0
1893,ARM,CPV,0.0
1894,ARM,CRI,0.0
1895,ARM,CUB,0.0
1896,ARM,CUW,0.0
1897,ARM,CYM,0.0
1898,ARM,CYP,0.0
1899,ARM,CZE,0.0
1900,ARM,DEU,0.0
1901,ARM,DJI,0.0
1902,ARM,DMA,0.0
1903,ARM,DNK,0.0
1904,ARM,DOM,0.0
1905,ARM,DZA,0.0
1906,ARM,ECU,0.0
1907,ARM,EGY,0.0
1908,ARM,ERI,0.0
1909,ARM,ESH,0.0
1910,ARM,ESP,0.0
1911,ARM,EST,0.0
1912,ARM,ETH,0.0
1913,ARM,FIN,0.0
1914,ARM,FJI,0.0
1915,ARM,FLK,0.0
1916,ARM,FRA,0.0
1917,ARM,FRO,0.0
1918,ARM,FSM,0.0
1919,ARM,GAB,0.0
1920,ARM,GBR,0.0
1921,ARM,GEO,0.0
1922,ARM,GHA,0.0
1923,ARM,GIB,0.0
1924,ARM,GIN,0.0
1925,ARM,GLP,0.0
1926,ARM,GMB,0.0
1927,ARM,GNB,0.0
1928,ARM,GNQ,0.0
1929,ARM,GRC,0.0
1930,ARM,GRD,0.0
1931,ARM,GRL,0.0
1932,ARM,GTM,0.0
1933,ARM,GUF,0.0
1934,ARM,GUM,0.0
1935,ARM,GUY,0.0
1936,ARM,HKG,0.0
1937,ARM,HND,0.0
1938,ARM,HRV,0.0
1939,ARM,HTI,0.0
1940,ARM,HUN,0.0
1941,ARM,IDN,0.0
1942,ARM,IMN,0.0
1943,ARM,IND,0.0
1944,ARM,IRL,0.0
1945,ARM,IRN,0.0
1946,ARM,IRQ,0.0
1947,ARM,ISL,0.0
